,0,1,2
859,4.25,6,[17]
860,5.0,19,"[18, 44]"
861,5.0,21,"[17, 32]"
862,4.0,22,[17]
863,3.5,29,"[21, 24]"
864,3.0,19,"[14, 22]"
865,3.25,13,"[12, 15]"
866,1.75,38,"[25, 28]"
867,3.5,14,[22]
868,3.0,23,"[11, 14, 29]"
869,3.25,22,"[18, 38]"
870,3.0,35,"[11, 21]"
871,5.25,5,"[13, 32]"
872,5.25,13,"[12, 29]"
873,4.0,9,"[36, 39]"
874,1.75,15,"[32, 35, 38]"
875,3.0,21,[16]
876,1.75,35,"[35, 38]"
877,3.25,20,"[13, 16]"
878,1.5,28,"[31, 33]"
879,4.0,17,"[23, 26, 45]"
880,1.0,27,"[42, 45]"
881,3.25,22,"[21, 24, 27]"
882,3.75,32,"[26, 29]"
883,4.0,13,"[26, 29]"
884,4.25,12,"[12, 46]"
885,3.5,14,"[16, 19]"
886,4.25,12,[12]
887,1.0,29,"[45, 47]"
888,3.25,25,"[13, 16]"
889,3.0,23,"[34, 46]"
890,1.75,8,"[23, 26]"
891,5.0,10,"[14, 17]"
892,3.25,16,[23]
893,3.75,17,"[18, 39]"
894,2.5,10,"[36, 39]"
895,4.5,23,"[18, 38]"
896,4.0,13,"[41, 43]"
897,2.75,10,"[36, 39]"
898,3.25,15,"[24, 27]"
899,4.5,10,"[14, 17]"
900,4.25,22,"[39, 43]"
901,3.25,28,"[34, 44]"
902,3.25,13,"[32, 35]"
903,3.75,16,"[23, 26]"
904,2.75,18,[17]
905,3.25,15,"[21, 32]"
906,3.0,16,"[21, 24]"
907,2.0,22,"[32, 38]"
908,5.5,18,"[25, 28]"
909,4.0,12,"[36, 39]"
910,3.5,32,"[15, 18]"
911,2.75,28,"[23, 26]"
912,3.25,16,"[14, 17]"
913,3.0,16,"[21, 24]"
914,3.25,17,"[29, 44]"
915,2.25,18,"[14, 17]"
916,3.25,29,"[13, 39]"
917,6.75,4,[13]
918,3.25,18,[26]
919,1.5,29,"[33, 36]"
920,1.75,34,"[31, 34]"
921,5.0,17,"[13, 16]"
922,3.0,18,"[14, 17]"
923,4.75,7,[25]
924,3.25,10,[23]
925,3.5,18,"[16, 19]"
926,3.25,17,"[14, 15]"
927,4.5,18,"[21, 24]"
928,3.25,17,"[15, 18]"
929,2.25,28,"[39, 42]"
930,3.25,18,"[22, 25]"
931,3.5,29,[12]
932,1.75,45,"[26, 29]"
933,3.75,5,"[11, 14]"
934,4.0,7,"[36, 39]"
935,3.5,23,"[28, 41]"
936,2.0,23,"[22, 25]"
937,4.0,19,"[32, 35]"
938,3.0,14,"[21, 24]"
939,3.5,13,[16]
940,3.75,61,"[31, 34, 46]"
941,3.5,23,"[15, 18]"
942,3.75,17,"[19, 27]"
943,2.5,30,"[29, 32]"
944,3.25,8,[28]
945,3.25,45,"[31, 44]"
946,4.25,8,"[23, 24]"
947,2.75,9,"[27, 28]"
948,5.5,31,"[25, 45]"
949,3.0,13,"[32, 35, 38]"
950,3.5,26,"[35, 37]"
951,3.0,42,[24]
952,4.75,18,"[12, 15]"
953,5.0,15,"[33, 45]"
954,4.75,33,"[18, 23]"
955,3.25,30,"[36, 39]"
956,7.5,6,"[12, 32]"
957,2.75,15,"[11, 46]"
958,3.0,21,"[16, 46]"
959,3.5,41,"[16, 18]"
960,3.25,10,"[27, 38]"
961,4.5,15,[33]
962,3.25,10,[32]
963,5.0,9,"[32, 35]"
964,3.0,9,"[15, 18]"
965,5.0,25,[26]
966,3.0,19,"[33, 36]"
967,3.25,23,[17]
968,3.75,20,"[12, 15]"
969,3.25,11,"[32, 35]"
970,6.0,12,[26]
971,2.75,9,[35]
972,2.5,16,"[39, 41]"
973,2.25,15,"[26, 29]"
974,5.0,12,[34]
975,2.5,13,"[35, 38]"
976,3.25,12,[28]
977,5.0,6,"[25, 28]"
978,4.25,19,"[24, 27]"
979,5.25,14,"[25, 28]"
980,1.75,41,[26]
981,2.0,15,"[24, 27]"
982,3.75,14,"[33, 36, 39]"
983,4.75,11,[28]
984,2.5,18,"[12, 15]"
985,3.0,12,[37]
986,1.25,26,"[41, 45]"
987,3.5,14,"[12, 13]"
988,3.25,11,[37]
989,2.0,32,"[45, 46]"
990,1.5,19,"[34, 37]"
991,1.75,26,"[22, 44]"
992,2.75,30,[37]
993,3.25,39,"[15, 18]"
994,3.75,25,"[22, 23, 26]"
995,3.0,14,"[26, 43]"
996,3.5,22,"[23, 26]"
997,3.5,6,[16]
998,3.25,14,"[27, 38]"
999,4.5,10,"[32, 35]"
1000,3.5,13,"[13, 16]"
1001,4.5,20,"[34, 37]"
1002,3.25,30,[27]
1003,3.75,20,"[16, 17]"
1004,4.5,20,"[17, 39]"
1005,3.25,18,"[32, 42]"
1006,4.75,10,"[26, 29]"
1007,3.25,21,"[19, 24]"
1008,3.25,31,"[31, 34]"
1009,4.5,18,[26]
1010,2.5,19,"[11, 14, 19]"
1011,1.25,27,"[19, 39]"
1012,1.5,24,[37]
1013,4.75,11,"[19, 46]"
1014,3.0,10,"[11, 37]"
1015,1.75,30,"[33, 36]"
1016,4.0,7,"[16, 19, 29]"
1017,5.0,7,"[12, 15]"
1018,5.0,31,"[23, 24]"
1019,1.5,15,"[26, 29]"
1020,5.25,21,"[25, 28]"
1021,3.5,9,"[12, 15]"
1022,3.25,28,"[16, 19]"
1023,2.5,25,"[21, 22]"
1024,3.5,17,"[26, 29]"
1025,5.5,9,"[36, 37]"
1026,3.25,34,"[29, 33, 36, 39]"
1027,2.5,23,"[21, 41]"
1028,2.75,45,"[38, 46]"
1029,3.5,41,"[31, 34, 37]"
1030,3.5,16,"[13, 16]"
1031,4.0,9,"[32, 35]"
1032,3.5,15,"[16, 19]"
1033,3.0,17,[26]
1034,5.0,12,"[31, 34]"
1035,3.75,14,"[21, 28]"
1036,3.75,33,"[21, 24]"
1037,4.75,7,"[28, 47]"
1038,5.0,10,"[11, 27]"
1039,2.5,14,"[11, 14]"
1040,1.75,32,"[39, 44]"
1041,3.0,25,"[45, 46]"
1042,3.0,25,"[29, 31]"
1043,3.5,14,"[35, 45]"
1044,3.0,19,[37]
1045,3.0,27,"[19, 31]"
1046,3.25,12,"[13, 32]"
1047,1.25,31,"[29, 41]"
1048,5.5,16,"[15, 18]"
1049,1.75,20,"[13, 45]"
1050,1.5,34,"[21, 24]"
1051,3.25,14,[27]
1052,2.5,15,"[14, 17]"
1053,3.0,13,"[23, 46]"
1054,2.0,10,[37]
1055,1.75,36,"[22, 25, 28]"
1056,3.5,39,"[35, 38]"
1057,3.0,37,"[29, 36]"
1058,1.25,42,[37]
1059,7.0,9,"[34, 37]"
1060,1.5,19,"[32, 35]"
1061,4.75,8,"[13, 16]"
1062,2.0,42,"[19, 42]"
1063,2.0,27,"[16, 19]"
1064,1.75,27,"[16, 19, 35]"
1065,5.0,13,"[32, 35]"
1066,4.5,27,"[33, 36]"
1067,2.5,24,"[11, 15]"
1068,3.75,22,"[11, 14]"
1069,3.5,13,"[13, 25]"
1070,2.0,9,"[26, 29]"
1071,3.5,11,"[11, 14]"
1072,4.0,18,"[25, 38]"
1073,3.25,29,"[41, 42]"
1074,3.25,13,"[19, 46]"
1075,2.0,25,"[29, 42]"
1076,3.5,7,"[22, 25]"
1077,4.0,35,"[21, 24]"
1078,2.75,16,"[33, 36]"
1079,1.75,32,"[11, 14]"
1080,1.5,19,[32]
1081,3.75,14,"[16, 19]"
1082,3.0,15,"[11, 12]"
1083,1.25,19,"[33, 36]"
1084,2.0,14,"[38, 39]"
1085,1.5,25,"[43, 47]"
1086,3.0,15,"[26, 29]"
1087,1.5,14,"[11, 14]"
1088,4.25,11,"[28, 34]"
1089,1.25,14,[33]
1090,3.25,9,"[22, 25]"
1091,3.25,16,[13]
1092,4.75,18,"[11, 14]"
1093,4.75,13,"[26, 32]"
1094,6.5,20,"[26, 29]"
1095,2.75,19,"[16, 19]"
1096,4.75,39,[35]
1097,6.75,7,"[24, 27]"
1098,3.75,14,"[14, 17]"
1099,4.5,29,[26]
1100,2.5,15,"[42, 45]"
1101,1.5,32,[37]
1102,4.75,17,"[23, 26]"
1103,3.5,12,"[32, 35]"
1104,3.75,23,"[21, 22]"
1105,2.0,15,[33]
1106,3.5,25,"[25, 28]"
1107,3.0,12,[16]
1108,3.0,12,"[22, 44]"
1109,4.75,14,[33]
1110,4.75,11,[12]
1111,5.5,12,"[12, 16]"
1112,3.0,9,[17]
1113,2.0,15,[36]
1114,6.5,12,[34]
1115,3.5,10,"[31, 34, 37]"
1116,4.5,14,[18]
1117,3.75,22,"[14, 17]"
1118,1.25,17,[37]
1119,3.25,14,"[33, 38]"
1120,3.0,34,"[14, 17]"
1121,3.25,22,"[25, 34, 37]"
1122,2.25,24,"[33, 36]"
1123,7.0,10,[12]
1124,5.5,5,"[23, 31]"
1125,4.0,11,"[26, 29]"
1126,6.75,17,"[34, 37]"
1127,2.75,25,"[22, 42]"
1128,1.0,17,[21]
1129,5.0,12,"[36, 39]"
1130,2.25,38,"[16, 29]"
1131,3.0,26,[27]
1132,2.75,14,"[25, 28]"
1133,3.0,15,"[22, 24, 27]"
1134,2.0,29,"[24, 27]"
1135,1.75,22,"[22, 25]"
1136,4.25,45,"[33, 36]"
1137,1.75,20,"[13, 16]"
1138,3.5,12,"[33, 36]"
1139,4.75,21,"[11, 14, 17]"
1140,7.0,12,"[24, 27]"
1141,3.25,26,"[11, 14, 17]"
1142,1.75,28,"[18, 46]"
1143,1.25,11,"[16, 19]"
1144,3.5,20,[24]
1145,3.75,18,"[34, 37]"
1146,1.0,16,"[12, 15]"
1147,2.5,18,[32]
1148,3.5,19,"[23, 26]"
1149,4.75,9,"[24, 27]"
1150,5.25,32,"[34, 37]"
1151,1.75,43,[31]
1152,4.5,21,"[22, 25]"
1153,4.5,15,"[24, 42]"
1154,2.75,20,"[15, 18]"
1155,4.0,13,"[31, 34]"
1156,0.75,35,"[39, 43]"
1157,3.5,14,"[33, 36]"
1158,4.5,8,[25]
1159,4.5,6,"[22, 25]"
1160,3.5,12,"[22, 28]"
1161,2.0,53,"[21, 22]"
1162,1.5,26,"[43, 46]"
1163,3.0,33,"[12, 15]"
1164,3.0,11,"[15, 19]"
1165,4.75,22,"[12, 36]"
1166,1.0,22,"[15, 18]"
1167,2.5,11,"[22, 25, 28]"
1168,2.75,22,"[39, 44]"
1169,3.75,25,"[23, 26]"
1170,4.5,15,[32]
1171,3.5,20,"[12, 15]"
1172,2.0,31,"[26, 33]"
1173,3.5,23,"[25, 28]"
1174,1.75,39,"[45, 46]"
1175,3.0,28,"[19, 42]"
1176,3.75,12,"[33, 36]"
1177,3.25,18,"[12, 19]"
1178,4.5,15,[23]
1179,4.25,13,"[16, 19]"
1180,3.0,12,"[28, 42]"
1181,1.75,21,"[11, 28]"
1182,1.5,14,"[23, 26]"
1183,3.75,8,[17]
1184,4.75,17,[38]
1185,1.75,13,"[26, 29]"
1186,5.0,17,"[32, 35]"
1187,5.0,30,"[31, 34]"
1188,4.5,5,[23]
1189,0.75,15,"[43, 46]"
1190,1.0,10,"[23, 41, 43]"
1191,3.75,18,"[26, 29]"
1192,4.5,15,"[13, 16]"
1193,3.0,35,"[29, 43]"
1194,3.5,43,"[29, 39]"
1195,2.75,36,"[19, 31]"
1196,3.5,13,"[21, 45]"
1197,2.75,35,"[44, 46]"
1198,3.25,16,"[28, 39]"
1199,6.75,6,[32]
1200,4.25,16,"[15, 18]"
1201,3.75,7,"[26, 29]"
1202,4.0,4,[38]
1203,4.25,11,"[38, 42]"
1204,1.5,16,"[36, 39]"
1205,3.0,11,"[34, 37]"
1206,0.75,24,"[36, 47]"
1207,4.25,18,"[14, 17]"
1208,5.25,15,"[13, 16]"
1209,6.5,12,[23]
1210,5.5,12,"[21, 24]"
1211,5.25,22,[13]
1212,4.75,5,[14]
1213,5.0,20,"[13, 16]"
1214,4.0,14,"[12, 15]"
1215,3.0,9,"[18, 42]"
1216,3.75,9,"[13, 16]"
1217,3.0,32,[29]
1218,2.5,25,"[24, 47]"
1219,5.0,14,"[26, 29]"
1220,4.25,27,"[32, 35]"
1221,2.75,41,"[19, 45]"
1222,3.0,23,"[16, 19]"
1223,3.75,40,"[23, 26]"
1224,4.5,18,"[32, 35]"
1225,5.0,12,"[24, 37]"
1226,5.5,3,"[11, 15]"
1227,3.5,17,"[23, 26]"
1228,5.0,13,[26]
1229,5.0,7,"[12, 15, 18]"
1230,3.5,8,"[36, 39]"
1231,3.5,22,[22]
1232,4.5,21,"[11, 37]"
1233,5.0,11,"[14, 17]"
1234,3.5,8,"[32, 35]"
1235,3.5,27,"[35, 38]"
1236,4.75,18,"[15, 18]"
1237,2.75,10,[34]
1238,3.25,42,"[21, 29]"
1239,1.75,15,"[36, 39]"
1240,4.75,48,"[14, 17]"
1241,4.5,14,"[33, 45]"
1242,4.75,9,"[15, 18]"
1243,2.0,16,"[37, 44]"
1244,4.5,14,"[25, 28]"
1245,3.25,9,"[36, 39]"
1246,2.25,15,[13]
1247,3.25,12,"[12, 22, 25, 28]"
1248,1.25,25,"[29, 41]"
1249,2.0,30,"[29, 39]"
1250,1.5,18,"[34, 37]"
1251,4.75,13,"[35, 38]"
1252,3.25,9,[33]
1253,2.25,26,"[33, 36, 39]"
1254,1.5,17,"[13, 16]"
1255,2.75,38,"[11, 14]"
1256,5.25,13,"[24, 25]"
1257,7.0,3,[25]
1258,2.5,6,"[11, 14, 17]"
1259,2.75,18,"[34, 37]"
1260,3.25,38,"[12, 32]"
1261,3.75,18,[25]
1262,4.0,20,"[22, 25, 37]"
1263,2.75,16,"[31, 34]"
1264,3.75,14,"[21, 37]"
1265,5.0,5,"[12, 37]"
1266,4.75,11,"[33, 36]"
1267,3.75,14,"[26, 29]"
1268,4.5,33,"[33, 36]"
1269,3.5,27,"[31, 42]"
1270,3.0,30,"[13, 16]"
1271,3.5,12,"[13, 16]"
1272,4.5,17,"[16, 19]"
1273,3.75,11,"[12, 15]"
1274,4.0,6,"[26, 29]"
1275,3.25,12,"[15, 18]"
1276,1.5,24,"[33, 36]"
1277,4.5,19,[13]
1278,3.75,11,"[11, 14]"
1279,1.75,18,"[22, 25]"
1280,2.0,15,"[11, 14, 17]"
1281,1.5,35,"[11, 32]"
1282,5.25,10,"[18, 38]"
1283,1.75,46,"[11, 14]"
1284,3.0,21,"[26, 43]"
1285,5.5,6,[22]
1286,3.25,13,"[11, 14]"
1287,3.25,31,"[13, 16]"
1288,4.5,21,"[12, 18]"
1289,3.0,12,"[11, 14]"
1290,4.0,14,"[22, 25]"
1291,3.25,18,"[33, 36]"
1292,5.0,6,[27]
1293,4.75,8,"[22, 25]"
1294,3.25,40,"[16, 19]"
1295,5.25,7,[12]
1296,1.75,13,[37]
1297,3.5,20,[26]
1298,2.5,6,[27]
1299,3.25,7,"[12, 15, 18]"
1300,3.5,39,"[34, 37]"
1301,3.25,24,"[32, 35, 38]"
1302,3.25,24,"[32, 34]"
1303,2.75,8,[35]
1304,4.25,9,"[24, 44]"
1305,2.25,12,[23]
1306,3.25,19,"[32, 35]"
1307,3.0,16,"[26, 27]"
1308,2.0,14,[32]
1309,3.25,13,"[14, 17]"
1310,5.5,13,[37]
1311,3.0,29,"[11, 14, 17]"
1312,3.25,29,"[35, 38]"
1313,3.5,25,"[31, 34, 37]"
1314,1.75,24,"[25, 28]"
1315,1.0,26,"[35, 42]"
1316,3.25,14,"[24, 27]"
1317,3.0,36,"[11, 14]"
1318,6.5,16,[33]
1319,3.0,17,"[15, 36]"
1320,3.5,18,"[23, 44]"
1321,2.75,12,"[32, 43]"
1322,4.25,9,"[13, 38]"
1323,1.5,31,"[43, 47]"
1324,3.75,19,"[11, 14, 43]"
1325,4.0,30,"[19, 29]"
1326,4.0,26,"[34, 37]"
1327,2.0,21,"[33, 36]"
1328,4.75,21,"[12, 15]"
1329,3.25,26,[14]
1330,3.0,4,"[14, 17]"
1331,4.25,20,[18]
1332,1.75,25,"[16, 22]"
1333,1.75,34,"[17, 34]"
1334,3.5,15,[27]
1335,5.0,5,"[13, 16, 19]"
1336,5.0,3,[22]
1337,5.0,28,"[22, 25, 28]"
1338,5.25,16,"[21, 24]"
1339,5.25,7,"[24, 27]"
1340,1.0,17,[37]
1341,2.5,14,"[22, 25]"
1342,1.75,43,[34]
1343,2.75,31,"[24, 45]"
1344,3.25,11,"[15, 18]"
1345,5.75,16,"[18, 33]"
1346,4.25,13,"[34, 44]"
1347,3.0,15,[14]
1348,4.5,24,[24]
1349,2.5,38,"[21, 28]"
1350,3.25,20,"[19, 22]"
1351,3.0,19,"[32, 35, 38]"
1352,1.25,24,"[28, 41]"
1353,1.75,7,[17]
1354,4.0,23,"[33, 36]"
1355,3.75,31,[16]
1356,5.0,18,"[24, 27]"
1357,1.5,48,"[11, 14]"
1358,1.5,14,"[16, 41]"
1359,4.5,10,"[42, 46]"
1360,1.75,34,"[32, 35]"
1361,1.5,19,"[21, 43]"
1362,1.5,26,"[21, 41]"
1363,1.75,20,"[23, 26]"
1364,4.5,19,"[31, 34]"
1365,3.25,14,"[22, 25]"
1366,1.0,30,"[33, 36]"
1367,2.0,15,"[32, 35]"
1368,1.75,10,[15]
1369,3.25,8,"[32, 35]"
1370,3.75,7,"[16, 31]"
1371,3.5,21,"[21, 24]"
1372,3.75,11,"[33, 36]"
1373,1.25,20,"[21, 24, 27]"
1374,4.75,18,[37]
1375,3.5,24,"[16, 19]"
1376,2.75,26,"[31, 34]"
1377,2.5,16,"[28, 29]"
1378,1.5,28,[32]
1379,3.25,18,"[14, 17]"
1380,1.5,46,[37]
1381,5.0,7,"[21, 24]"
1382,5.5,14,"[24, 27]"
1383,2.75,22,"[11, 14, 17]"
1384,4.25,16,"[33, 36]"
1385,4.5,9,"[12, 15]"
1386,2.25,13,"[13, 16]"
1387,3.0,16,"[13, 16, 19]"
1388,2.0,10,"[33, 38]"
1389,3.25,11,"[25, 38]"
1390,1.75,27,"[11, 41]"
1391,1.25,28,"[14, 46]"
1392,3.0,24,[23]
1393,6.5,3,[32]
1394,5.0,11,"[23, 26]"
1395,2.0,7,[17]
1396,4.25,18,"[33, 36]"
1397,1.5,18,"[23, 26]"
1398,1.75,29,"[23, 26]"
1399,5.0,12,"[36, 39]"
1400,3.25,42,"[28, 34]"
1401,3.25,16,"[41, 43]"
1402,5.0,20,"[31, 34]"
1403,3.25,15,[18]
1404,1.25,36,[32]
1405,2.0,18,"[15, 18]"
1406,3.0,31,"[21, 38]"
1407,3.0,16,"[25, 28]"
1408,2.25,36,"[11, 14]"
1409,3.5,27,"[11, 29]"
1410,1.75,36,"[42, 47]"
1411,1.5,42,"[35, 38]"
1412,5.0,8,[24]
1413,5.25,3,"[23, 26]"
1414,3.75,8,"[23, 26, 29]"
1415,3.75,18,"[11, 32]"
1416,5.0,17,[23]
1417,4.75,26,"[12, 31]"
1418,3.75,9,[18]
1419,3.0,40,"[12, 15]"
1420,3.25,16,"[32, 35]"
1421,3.25,20,"[11, 14]"
1422,4.5,15,"[13, 16, 19]"
1423,4.75,36,"[39, 43]"
1424,2.0,16,[33]
1425,2.25,21,"[13, 16]"
1426,3.0,23,"[11, 14, 17]"
1427,5.0,17,"[12, 34]"
1428,3.5,9,"[26, 29]"
1429,0.75,26,"[29, 41, 43]"
1430,3.25,15,"[11, 14, 17]"
1431,5.0,10,"[14, 22, 25]"
1432,2.25,21,"[24, 27]"
1433,4.5,16,"[11, 14, 15]"
1434,1.5,16,"[11, 28]"
1435,3.25,9,[26]
1436,4.25,16,"[28, 32]"
1437,3.0,6,"[33, 46]"
1438,3.0,19,"[26, 29]"
1439,5.25,33,"[26, 27]"
1440,1.75,14,"[32, 35]"
1441,3.5,18,"[25, 28]"
1442,1.5,39,"[16, 47]"
1443,6.75,4,[33]
1444,2.75,24,"[33, 35]"
1445,3.25,23,"[32, 35, 38]"
1446,3.0,6,"[15, 18]"
1447,2.0,20,"[31, 34]"
1448,2.75,25,"[11, 14, 17]"
1449,1.75,24,"[19, 38]"
1450,4.5,17,"[23, 26]"
1451,2.0,18,"[22, 25]"
1452,5.5,19,"[28, 42]"
1453,3.75,5,"[31, 42]"
1454,3.25,52,[16]
1455,3.0,12,"[16, 19]"
1456,2.0,13,"[21, 43]"
1457,1.75,21,"[28, 44]"
1458,2.25,21,"[21, 24]"
1459,2.0,13,"[17, 43]"
1460,4.75,30,[35]
1461,1.25,18,"[13, 16]"
1462,1.25,65,"[13, 16]"
1463,3.0,19,"[21, 24]"
1464,3.75,25,[18]
1465,1.5,15,"[22, 25]"
1466,4.75,8,[28]
1467,3.0,28,"[24, 27]"
1468,2.25,23,"[15, 18]"
1469,4.5,22,"[19, 41]"
1470,3.0,25,"[22, 25, 28]"
1471,5.0,29,"[31, 34, 37]"
1472,3.25,10,"[34, 37]"
1473,2.75,43,"[26, 29]"
1474,1.5,11,"[14, 17]"
1475,4.0,12,"[26, 29]"
1476,7.0,6,[38]
1477,3.5,16,"[24, 43]"
1478,4.5,7,[38]
1479,3.5,11,"[24, 27]"
1480,4.75,24,"[17, 42, 43]"
1481,1.75,12,"[23, 26]"
1482,3.25,28,"[21, 24]"
1483,5.0,7,"[36, 39]"
1484,2.5,18,"[31, 34]"
1485,1.5,20,"[19, 44]"
1486,4.5,15,"[21, 24]"
1487,1.5,26,"[35, 38]"
1488,4.0,16,"[25, 29]"
1489,1.5,14,"[31, 34, 37]"
1490,3.25,17,[33]
1491,5.25,15,"[21, 24, 27]"
1492,3.25,11,"[22, 25]"
1493,6.75,14,[22]
1494,5.0,21,"[22, 29]"
1495,4.0,21,[34]
1496,4.0,13,"[33, 36]"
1497,1.75,28,"[31, 34]"
1498,3.75,17,"[32, 34]"
1499,3.25,20,"[19, 43]"
1500,5.0,15,"[36, 39]"
1501,3.25,17,"[16, 42]"
1502,3.0,14,"[23, 43]"
1503,4.25,27,"[23, 26]"
1504,3.0,34,"[32, 35]"
1505,5.75,7,"[26, 39]"
1506,3.25,28,[17]
1507,1.5,43,"[35, 38]"
1508,1.5,16,"[18, 38]"
1509,3.5,17,"[31, 34]"
1510,1.75,21,"[36, 39]"
1511,1.75,12,[24]
1512,3.0,26,"[29, 41]"
1513,2.75,10,"[25, 28]"
1514,3.75,38,[13]
1515,3.5,13,"[26, 29]"
1516,1.5,21,"[16, 29]"
1517,3.25,8,"[32, 35]"
1518,3.5,21,"[24, 44]"
1519,3.0,20,"[11, 42]"
1520,3.0,31,[27]
1521,5.0,10,"[18, 47]"
1522,5.0,26,"[11, 18]"
1523,3.0,30,"[19, 29]"
1524,3.25,18,"[12, 15]"
1525,5.0,11,[25]
1526,1.5,33,"[11, 29]"
1527,5.25,23,"[21, 28]"
1528,3.25,21,"[16, 19]"
1529,1.25,18,"[33, 36]"
1530,3.0,20,[36]
1531,1.5,41,"[11, 14]"
1532,5.0,18,"[16, 22]"
1533,3.75,39,"[18, 31]"
1534,5.0,13,"[35, 38]"
1535,3.5,9,"[16, 19]"
1536,5.0,7,"[15, 22]"
1537,1.75,17,"[32, 35]"
1538,6.0,11,[26]
1539,5.25,24,[26]
1540,1.0,14,[18]
1541,2.0,16,"[21, 24]"
1542,4.75,7,"[35, 38]"
1543,6.0,5,[13]
1544,2.25,17,"[34, 37]"
1545,5.0,9,"[11, 14]"
1546,2.75,17,[16]
1547,1.25,20,"[21, 24]"
1548,4.5,11,"[14, 17]"
1549,5.0,38,[32]
1550,3.75,34,"[23, 26, 29]"
1551,0.75,35,"[36, 47]"
1552,3.75,10,"[12, 15]"
1553,1.75,20,[26]
1554,3.25,50,"[16, 42]"
1555,1.25,22,"[32, 35]"
1556,3.25,18,"[12, 13]"
1557,3.75,15,"[23, 24]"
1558,2.5,17,[26]
1559,3.5,17,"[34, 37]"
1560,3.5,28,"[15, 38]"
1561,3.0,11,[34]
1562,3.75,10,"[13, 16]"
1563,4.25,5,"[24, 27]"
1564,3.0,31,"[22, 24]"
1565,3.75,17,"[36, 39]"
1566,3.25,21,[13]
1567,4.5,51,"[33, 36]"
1568,3.5,11,[17]
1569,3.5,22,"[11, 14]"
1570,3.5,27,"[39, 42]"
1571,4.75,5,"[25, 42]"
1572,1.75,20,"[26, 46]"
1573,3.5,32,[32]
1574,5.0,14,"[12, 35]"
1575,3.0,20,"[13, 16]"
1576,1.75,15,"[34, 37]"
1577,3.5,38,"[26, 29]"
1578,2.5,22,"[34, 37]"
1579,5.5,11,[35]
1580,4.75,26,"[18, 32]"
1581,1.5,25,"[45, 47]"
1582,3.5,19,"[22, 38]"
1583,5.0,13,"[19, 42]"
1584,3.75,31,"[45, 46]"
1585,3.0,19,[37]
1586,3.25,28,"[11, 14]"
1587,5.0,23,"[22, 25]"
1588,3.25,18,"[31, 34, 37]"
1589,6.5,7,[15]
1590,4.75,22,"[16, 19]"
1591,3.0,28,"[44, 46]"
1592,1.0,26,"[29, 44]"
1593,2.25,42,"[12, 15]"
1594,3.25,25,"[17, 32]"
1595,3.75,37,[17]
1596,2.75,19,"[22, 25]"
1597,3.5,25,"[35, 38]"
1598,6.25,13,"[31, 34]"
1599,2.75,13,"[11, 14]"
1600,3.75,16,[17]
1601,2.75,16,"[22, 25]"
1602,3.5,20,"[32, 47]"
1603,3.5,13,"[23, 26]"
1604,3.75,12,"[31, 34]"
1605,1.5,20,"[34, 37]"
1606,1.25,19,[22]
1607,3.0,23,"[34, 39]"
1608,3.25,21,"[13, 31]"
1609,1.5,22,"[38, 39]"
1610,3.25,11,"[33, 36]"
1611,3.0,18,"[27, 44]"
1612,4.75,28,"[12, 15]"
1613,3.0,11,"[43, 47]"
1614,3.5,30,"[12, 15]"
1615,1.75,33,"[29, 39]"
1616,3.5,10,[34]
1617,4.0,37,"[36, 39]"
1618,2.25,14,"[15, 38]"
1619,3.0,17,"[12, 15]"
1620,3.5,11,"[24, 25]"
1621,2.75,19,"[33, 46]"
1622,4.5,13,"[14, 17]"
1623,3.75,14,"[15, 18]"
1624,3.0,36,"[24, 27]"
1625,2.25,25,"[32, 35]"
1626,2.0,21,"[13, 16]"
1627,1.75,16,"[18, 29]"
1628,4.75,29,"[25, 28]"
1629,3.75,6,"[14, 17]"
1630,1.5,10,"[12, 15]"
1631,2.5,16,"[18, 44]"
1632,2.0,16,"[12, 15]"
1633,6.25,12,"[13, 16, 19, 22, 25]"
1634,5.25,15,"[15, 18]"
1635,3.25,19,[27]
1636,2.75,16,"[11, 14]"
1637,2.0,16,"[16, 45]"
1638,3.25,16,"[11, 21]"
1639,1.75,14,"[35, 38]"
1640,1.75,24,[26]
1641,5.25,13,"[23, 26]"
1642,2.25,19,"[11, 14]"
1643,4.0,4,[36]
1644,5.5,26,"[11, 14]"
1645,5.0,27,"[14, 17]"
1646,2.0,17,"[28, 31]"
1647,7.0,11,"[21, 26]"
1648,1.75,26,[13]
1649,4.5,17,"[21, 24]"
1650,4.75,22,"[16, 19]"
1651,2.0,19,[34]
1652,1.5,26,"[25, 28]"
1653,6.75,20,"[16, 19]"
1654,3.5,23,[36]
1655,3.0,21,"[12, 15]"
1656,2.75,9,"[26, 29]"
1657,4.5,7,[23]
1658,4.5,25,"[31, 43]"
1659,3.5,19,"[19, 24]"
1660,6.5,6,"[14, 17]"
1661,6.0,5,[13]
1662,5.25,11,"[13, 16]"
1663,1.5,13,"[32, 35]"
1664,6.5,7,[14]
1665,3.25,14,"[33, 45]"
1666,4.5,9,[34]
1667,1.0,18,"[16, 19]"
1668,2.0,16,"[12, 15, 18]"
1669,2.0,46,"[21, 24]"
1670,3.25,7,"[24, 27]"
1671,3.5,14,[26]
1672,3.75,7,"[12, 15]"
1673,5.25,12,[33]
1674,4.0,11,"[11, 29]"
1675,4.75,9,"[11, 14]"
1676,5.25,5,"[16, 22]"
1677,3.75,29,"[21, 24]"
